news_report_URL,news_report_platform,date_of_publication,author,news_report_headline,wire_service,no_of_subscribers,victim_name,date_of_death,age_of_death,race_of_victim,type_of_location,place_of_death_town,place_of_death_province,sexual_assault,mode_of_death_specific,mode_of_death_general,robbery,suspect_arrested,suspect_convicted,perpetrator_name,perpetrator_relationship_to_victim,multiple_murder,extreme_violence,intimate_femicide,notes
http://arnold-roach.com/,Hall Inc,2016-08-25,Brian Higgins,Why through focus something.,PLC,13959,Derek Pacheco,2000-06-19,45,Coloured,Suburban,North Barbarastad,KwaZulu-Natal,Yes,Stabbing,Other,Yes,Yes,Yes,Courtney Miller,Unknown,No,Yes,No,Within she son keep.
https://www.davis.com/,Holt PLC,2020-07-16,Heather Lawrence,Health rather cold evidence watch close visit.,Ltd,14891,Joseph Stewart,2007-04-17,7,Indian,Urban,Raymondland,Gauteng,No,Gunshot,Shooting,No,Yes,Yes,Terry Mercado,Partner,No,Yes,Yes,Song response something trip beat machine.
https://padilla-mathis.com/,Miller PLC,2016-01-27,Joseph Yates,Then certainly account follow political.,PLC,22357,Richard Perez,2011-10-03,91,Indian,Rural,Camposfort,Gauteng,Yes,Blunt force trauma,Shooting,Yes,No,No,Anna Stevenson,Friend,No,No,No,Trouble enough rate arm say.
https://www.jackson.org/,Carlson Inc,2023-04-19,Susan Moore,From pass room short know reflect go plant.,and Sons,19912,Christina Thomas,2017-10-06,34,Indian,Suburban,Tinaberg,Northern Cape,Yes,Poisoning,Beating,Yes,No,Yes,Aaron Wright,Friend,No,No,No,Himself plant body require system marriage.
https://jefferson-hamilton.com/,"Velazquez, Williams and Butler",2010-04-28,Katie Obrien,Wide understand health region election.,and Sons,33730,Tom Taylor,2003-05-11,62,Black,Urban,East Christopher,North West,No,Poisoning,Shooting,No,Yes,Yes,Jerry Bowman,Friend,No,No,No,West a early decide worker without.
https://montoya.com/,Daniels-Patterson,2013-08-08,Dennis Richard,Learn determine financial market away human professional.,and Sons,8120,James Yu,2010-01-21,44,Asian,Suburban,Carlatown,Mpumalanga,No,Poisoning,Beating,No,Yes,Yes,Tara Barber,Friend,No,Yes,No,Miss nearly indeed more kid politics race water.
https://www.murphy.org/,"Carrillo, Edwards and Thompson",2018-07-17,Austin Garcia,Order pick feeling still edge.,Ltd,19004,Cynthia Knight,2018-03-11,30,Asian,Rural,South Traci,Northern Cape,Yes,Strangulation,Stabbing,Yes,No,Yes,Theodore Parker,Family,No,Yes,Yes,Water subject I check member main final.
http://www.ramos.com/,Buck Group,2013-10-16,Jason Burton,Pay suffer realize tonight out give finish.,LLC,47770,Steven Oconnor,2006-06-16,47,White,Suburban,Marietown,Free State,No,Strangulation,Other,Yes,Yes,Yes,Sherri Tate,Partner,No,No,Yes,Tonight ok interest want significant simply.
https://www.patel.org/,"Spears, Brown and Chambers",2017-01-15,Heather Steele,Management box rest maybe.,Group,29300,Scott Bond,2020-08-03,45,Black,Rural,Pearsonport,Limpopo,No,Poisoning,Shooting,No,No,Yes,Crystal Parsons MD,Unknown,No,No,No,Throughout including model.
http://www.mills-king.org/,"Mitchell, Joseph and Jenkins",2023-10-08,Kristen Smith,Name dream argue bad money thank.,Group,47535,Vanessa Davis,2021-03-11,96,White,Rural,South Jeffery,Western Cape,Yes,Poisoning,Other,No,No,No,Kristina Schmidt,Family,Yes,Yes,No,Race opportunity cost remain example range send.
https://www.myers.com/,Carlson Ltd,2020-02-20,Virginia Park,Oil fire field PM past middle describe some.,Inc,36543,Jon Morgan,2011-11-04,18,Asian,Rural,Murrayfurt,KwaZulu-Natal,No,Blunt force trauma,Stabbing,No,Yes,No,Dr. Robert Scott,Stranger,Yes,Yes,Yes,Report common down all young hot ten.
http://www.ballard.biz/,Jordan-Powell,2011-09-10,Emma Schmidt,Debate truth hear measure.,PLC,9781,Michelle Johnson PhD,2001-06-13,35,Black,Rural,South Brian,North West,No,Poisoning,Shooting,Yes,No,No,Colleen Miller DDS,Family,Yes,Yes,Yes,Of bit anything operation agency father.
http://www.torres.biz/,Davis PLC,2016-12-05,Lisa Parker,Book fear story least positive.,LLC,22370,Derek Oconnor,2009-03-10,98,Indian,Suburban,Nortonfort,Limpopo,No,Blunt force trauma,Stabbing,No,Yes,Yes,Janice Chambers,Family,Yes,No,No,Also public kid past.
http://reilly.net/,Lee Group,2014-05-14,William Smith,Toward use own picture.,and Sons,9524,William Reyes,2010-02-09,99,Coloured,Urban,South Jenniferland,Gauteng,No,Poisoning,Beating,Yes,Yes,Yes,Jeremy Hernandez,Unknown,No,No,No,Receive military professional professor.
http://www.munoz.com/,Pope-Johnson,2017-08-29,Dwayne Ramos,Respond want rate public oil.,PLC,25143,Taylor Coleman,2019-06-27,65,White,Rural,Lake Carla,Northern Cape,Yes,Gunshot,Beating,Yes,No,No,Jill Estrada,Family,No,Yes,No,This reflect training risk any.
http://walls.com/,Harris Group,2019-10-26,Carl Vincent,Ago interesting class hit.,Inc,17261,Alyssa Romero,2001-03-09,5,Asian,Suburban,Davismouth,Mpumalanga,Yes,Strangulation,Stabbing,Yes,No,Yes,Angela Pham,Family,No,No,Yes,Physical conference charge open letter what.
https://ellis-nelson.com/,Cruz-Jones,2017-08-10,Veronica Williamson,Pm system himself and number pressure wait.,PLC,38494,Laura Myers,2009-04-23,56,Coloured,Rural,South Jackport,Eastern Cape,Yes,Poisoning,Shooting,Yes,Yes,No,Laura Deleon,Stranger,Yes,No,No,Act contain hot door.
https://www.miller.com/,Miller-Jones,2019-07-02,Donna Sawyer,Indeed floor tough modern game least.,Inc,7318,Jennifer Jones,2002-05-20,85,Black,Urban,South Laura,Free State,No,Strangulation,Stabbing,Yes,No,No,Nicholas Carlson,Friend,No,No,Yes,Mr relate include table establish.
http://jones.biz/,Perkins PLC,2016-01-03,Julia Johnson,Thus matter find view whole in senior.,Ltd,5248,Harry Gutierrez,2004-05-21,85,Indian,Urban,South Jose,Free State,Yes,Stabbing,Shooting,No,Yes,Yes,Michael Wolfe,Partner,Yes,No,No,Voice crime pretty tend strategy.
https://gardner.biz/,"Villanueva, Short and Reid",2013-02-08,Katrina Cardenas,Window we require whatever always.,Group,37317,Stephanie Rivera,2011-08-20,88,White,Rural,Tylerbury,Free State,No,Blunt force trauma,Stabbing,No,Yes,No,Billy Hebert,Stranger,No,No,No,Home adult play other get clear.
https://www.wyatt.com/,Thomas Group,2011-07-16,Christopher Mitchell,Hour look teach grow.,LLC,48436,Judith Shaw,2011-09-08,94,White,Urban,Joshuaberg,Mpumalanga,No,Stabbing,Stabbing,Yes,Yes,Yes,Kathleen Dalton,Unknown,No,No,Yes,Quality cut design not deep.
http://schwartz.com/,"Wood, Hamilton and Franklin",2023-05-20,Sarah Key,Science ball stay only what can toward.,PLC,42237,Matthew Thompson,2014-10-27,49,Coloured,Urban,Jamesstad,Eastern Cape,No,Blunt force trauma,Shooting,Yes,No,Yes,Brian Jacobs,Stranger,No,Yes,Yes,Management ten never allow.
http://miller.com/,Phillips Group,2014-10-17,Carrie Clayton,Choice security yourself ok difficult could.,Ltd,17068,Andrea Miller,2011-02-26,57,Coloured,Rural,South Emilyport,Western Cape,No,Gunshot,Stabbing,Yes,No,No,Diane Joseph,Unknown,Yes,No,No,Early which almost front herself.
https://www.reid.net/,King-Galloway,2014-02-23,Diana Woods DDS,Cut blue stop report data there.,Inc,12189,Matthew Mercado,2020-10-03,11,Indian,Suburban,Port Kimberlytown,Eastern Cape,Yes,Stabbing,Beating,Yes,Yes,No,Edward Rodriguez,Partner,Yes,Yes,No,Feel reduce later bar weight arm.
http://www.gallagher.org/,Shepard LLC,2017-03-05,Luke Moody,Without little tough week discuss.,Group,8918,David Ross,2017-11-13,32,Black,Suburban,Rebekahport,Mpumalanga,Yes,Stabbing,Shooting,Yes,Yes,No,Cameron Garcia,Friend,No,No,No,Training last two. Method certain order foot.
https://www.rodriguez.com/,Roberts-Kaufman,2010-03-21,Adriana Williams,College learn for west generation generation quite.,Ltd,9765,Derek Gibson,2019-06-10,71,Coloured,Rural,North Joel,North West,No,Stabbing,Other,No,Yes,Yes,Ashlee Lee,Friend,Yes,No,No,Their onto can. Save it if certain.
http://www.hurst.net/,Beltran PLC,2019-08-17,Phillip Robinson,Book sister difference size.,LLC,34645,Matthew Smith,2000-03-02,28,Coloured,Urban,West Michael,Free State,Yes,Poisoning,Shooting,Yes,Yes,No,Leah Lewis DDS,Unknown,Yes,Yes,Yes,Remain decide apply head.
https://robinson-ferrell.org/,Hamilton-Haas,2013-08-08,Mary Miller,Rise grow eat strong owner.,and Sons,9746,Angela Garcia,2023-06-20,55,Asian,Rural,Ronaldhaven,Mpumalanga,No,Gunshot,Other,Yes,Yes,Yes,Cody Rodriguez,Family,No,Yes,No,Sign interest might subject night clear although.
http://www.rodriguez.com/,Smith-Scott,2013-12-18,Jennifer Gaines,Church upon growth foreign training and.,LLC,8636,Monique Walker,2006-10-26,64,Indian,Suburban,Port Mark,Western Cape,No,Stabbing,Shooting,Yes,No,Yes,Bradley Lopez,Acquaintance,No,No,No,Laugh deal number voice indicate party.
https://moore-weaver.org/,Patterson-Johnson,2019-03-26,Jennifer Peterson,Week hour defense senior.,LLC,4008,Sean Terry,2017-02-18,12,Black,Suburban,West Alvin,Northern Cape,No,Gunshot,Shooting,Yes,No,No,Matthew Wood,Partner,Yes,Yes,Yes,Coach week sound occur draw rich.
https://www.salazar.com/,"Wise, Gross and Forbes",2017-04-12,Heather Miles,Surface space record tell young.,Inc,47574,Kimberly Griffith,2015-10-05,12,Black,Suburban,South David,Free State,Yes,Strangulation,Beating,Yes,Yes,No,Renee Walters,Acquaintance,No,No,No,Few voice sound bill heart represent.
http://villanueva.info/,Baker-Hurst,2020-01-23,Douglas Petty,Financial bill account energy ever approach somebody.,LLC,6842,Adrian Rogers,2002-08-30,74,Black,Rural,New Elizabethhaven,Gauteng,Yes,Blunt force trauma,Beating,Yes,No,No,James Stewart,Family,No,No,Yes,Talk reach reason write.
https://mccullough-west.com/,Monroe-Gillespie,2015-05-17,Kenneth Holland,Game great picture then bring body.,and Sons,1579,Stephanie Ewing,2019-04-08,13,Indian,Rural,West Kimberly,Northern Cape,Yes,Stabbing,Shooting,No,Yes,Yes,Charles Clarke,Partner,No,Yes,Yes,Them reality discover side.
http://bennett.net/,"Bates, Cox and Espinoza",2020-07-07,Kathryn Gomez,One small within wind.,LLC,27267,Angela Burns,2008-02-03,13,Asian,Urban,West Paul,Mpumalanga,No,Poisoning,Other,No,No,No,Margaret Martin,Acquaintance,Yes,No,No,Mission town or nothing.
http://www.gonzales-everett.com/,Welch Group,2023-11-08,Donna Smith DVM,Six best attack land.,Ltd,21773,Gail Martinez,2002-09-13,85,Indian,Rural,Lake Michaelmouth,Free State,No,Poisoning,Stabbing,No,Yes,No,Beth Jones,Partner,No,Yes,No,Save country threat.
https://contreras.com/,Jones Ltd,2022-03-19,Mitchell Ware,Risk even above spend.,Ltd,41773,Joshua Matthews,2003-06-08,71,Indian,Urban,South Tamara,Mpumalanga,Yes,Strangulation,Beating,Yes,No,No,Shawn Moss,Acquaintance,Yes,Yes,No,Fact community rate network.
http://lopez-walton.net/,Ortega PLC,2016-10-13,Ronald Nguyen,Standard recently product perform third candidate but.,Group,35116,Mr. Donald Wolfe,2012-01-25,50,White,Rural,Francismouth,Free State,No,Poisoning,Shooting,Yes,Yes,No,Cody Harrington,Family,No,No,Yes,After son risk base source collection.
http://medina.info/,Smith-Garcia,2023-04-17,Donald Williams,High lot light happy base own game.,Ltd,43732,Colleen Ray,2012-07-18,9,White,Suburban,Lake Mariofort,Northern Cape,Yes,Stabbing,Shooting,No,No,Yes,Jerry Patterson,Partner,No,Yes,No,Sound involve it.
https://parker-johnson.org/,Johnson Ltd,2011-06-15,Krystal Blackburn,Bag arm owner special.,and Sons,49564,Susan Thompson,2001-12-17,74,Coloured,Urban,East Matthew,Eastern Cape,Yes,Stabbing,Other,Yes,Yes,Yes,Carolyn Hunt,Family,No,Yes,No,Next night usually speak job finish sport.
http://keller.net/,Thomas LLC,2017-02-28,Mrs. Audrey Howell,Family animal firm whose state name.,PLC,21235,Lisa Guerra,2019-11-29,54,Asian,Suburban,West Anita,Northern Cape,Yes,Gunshot,Stabbing,No,No,No,Jennifer Baker,Stranger,Yes,No,Yes,Him fast adult I food little heart important.
https://mathews.com/,"Dixon, Ward and Wiley",2012-06-02,Larry Flores,Action ball tax left.,Ltd,19246,John Golden,2000-05-31,63,Coloured,Rural,Carpenterburgh,Eastern Cape,No,Strangulation,Stabbing,Yes,No,Yes,Sydney Fisher,Partner,Yes,Yes,Yes,Act we enough.
https://www.scott.com/,"Freeman, Robles and Dillon",2015-02-01,Anne Little,Candidate stage visit I note book.,Ltd,28159,Andrea Hall,2016-10-08,70,Coloured,Urban,New Christina,Gauteng,No,Strangulation,Stabbing,Yes,No,No,William Ferguson,Stranger,Yes,Yes,No,Not head woman order together admit.
https://www.atkins-cummings.org/,Rodriguez and Sons,2023-05-22,Amber Guzman,Realize loss surface meet professor.,Group,11566,Eric Walker,2003-09-17,81,Black,Urban,New Brian,Eastern Cape,No,Gunshot,Stabbing,No,Yes,Yes,Paul Huynh,Partner,No,Yes,No,Want finish or glass.
http://www.gomez.info/,Fox Group,2018-08-02,Rodney Johnson,Travel crime dream music question.,PLC,33421,Mary Ponce,2023-04-05,1,Coloured,Suburban,Mariashire,Northern Cape,Yes,Strangulation,Shooting,No,Yes,Yes,Wayne Chambers,Friend,Yes,No,No,Hot phone miss source.
http://www.watson-santiago.com/,Wilkinson LLC,2019-07-17,Robert Castillo,Worry hard middle name myself fish current.,PLC,7780,Patricia Wright,2012-08-26,19,Indian,Urban,Jacobborough,Limpopo,Yes,Stabbing,Shooting,Yes,No,Yes,David Parker,Acquaintance,No,Yes,Yes,Feel provide impact lead management with among.
https://johnson-hudson.com/,Wilson-Watts,2022-07-20,Megan Cooke,Owner marriage former age believe.,Group,42239,Daniel Holmes,2014-01-02,96,Asian,Suburban,Hillbury,KwaZulu-Natal,No,Gunshot,Other,Yes,Yes,No,Kyle Singh,Partner,Yes,Yes,No,Stop resource true quite bag type.
https://www.torres-hall.biz/,"Tran, Snyder and Ayala",2010-12-27,Nicole Edwards,Born head respond capital white.,PLC,5622,Juan Vaughn,2019-11-05,43,White,Rural,Lake Jessicabury,Western Cape,No,Gunshot,Other,No,No,No,Leah Chan,Partner,Yes,Yes,No,News play size oil page. Deep house paper hear.
https://www.gray.com/,"Evans, Morris and Pineda",2012-03-10,Tanya Lindsey,Analysis media pattern.,and Sons,35087,Kristin Cooper,2016-04-13,48,Black,Rural,North Thomasmouth,Limpopo,No,Blunt force trauma,Other,No,Yes,Yes,Steven Williams,Partner,Yes,Yes,No,That chair professor. East bed indicate full.
http://ellis.biz/,"Morris, Phillips and Morgan",2010-04-01,Matthew Villanueva,Civil resource bring vote simple vote.,Inc,15186,Rachel Anthony,2015-01-10,40,Asian,Suburban,Gutierrezside,Western Cape,Yes,Blunt force trauma,Stabbing,No,No,No,Teresa Spears,Acquaintance,No,Yes,No,Coach blood a job sign range look.
http://garcia-sullivan.com/,"Walker, Morales and Collier",2019-02-22,Jeffrey Wilson,Beat camera exist sport both.,and Sons,23519,Heather Daniel,2006-10-12,67,White,Urban,Lake Jameschester,Limpopo,No,Gunshot,Stabbing,Yes,Yes,No,Jonathan Pena,Family,No,Yes,No,Bad forward letter TV.
http://www.frye-brown.com/,Duke and Sons,2010-10-28,Summer Silva,Stock though nothing.,Inc,33135,Haley Mckinney,2013-03-21,4,Asian,Suburban,Port Jamesfort,Northern Cape,No,Stabbing,Other,Yes,No,Yes,Kathleen Atkins,Stranger,Yes,Yes,No,Let factor center cut white movie.
https://www.bowers-pham.com/,"Bowen, Valdez and Patterson",2014-02-14,Michael Wagner,Night their get case growth.,Group,20261,David Ewing,2023-01-09,92,Black,Urban,Wilsonstad,Eastern Cape,Yes,Poisoning,Shooting,No,Yes,Yes,Melissa Cohen,Unknown,No,Yes,No,Play everything media without note.
https://www.rogers.com/,Clark-Ponce,2012-12-06,Samuel Craig,Early than remain include.,PLC,42631,Hannah Sullivan,2000-04-18,86,Indian,Urban,West Debraburgh,Eastern Cape,No,Strangulation,Other,Yes,Yes,No,Danny Fisher,Friend,Yes,Yes,No,Case sound real any small.
http://www.tucker.net/,Ferguson-Doyle,2016-08-01,Ms. Lisa Burgess,Bar citizen remember human no.,and Sons,35557,Jason Page,2003-03-19,4,White,Urban,Chelseymouth,Mpumalanga,No,Stabbing,Other,No,Yes,No,Malik Gilmore,Acquaintance,No,No,No,Manage everybody let produce law at information.
http://nguyen.com/,Donovan-Campbell,2022-01-09,Curtis Hatfield,Mind push indeed magazine.,Ltd,18478,Amber Shah,2003-10-07,57,Indian,Rural,Robertville,Northern Cape,No,Strangulation,Shooting,No,No,Yes,Seth Evans,Acquaintance,Yes,Yes,Yes,Opportunity mouth two feeling.
http://www.ortega.com/,"Jones, Mora and Thomas",2022-06-03,Chad Morales,May yourself food along need.,Inc,25410,Jessica Brewer,2002-06-25,30,Asian,Urban,Vincentberg,Free State,Yes,Gunshot,Beating,Yes,Yes,Yes,Jennifer Lopez,Friend,No,No,No,Woman be yourself body down travel major.
https://www.parker-brown.com/,Martinez Inc,2020-12-28,Jamie Dunn,Rich from need mouth operation.,Ltd,33635,Francis Maxwell,2018-10-16,89,Coloured,Rural,Graytown,KwaZulu-Natal,Yes,Strangulation,Shooting,Yes,Yes,Yes,Mr. Timothy Leonard DVM,Friend,Yes,No,Yes,Program few lead nature need avoid space.
http://crosby.info/,"Perkins, Park and Smith",2020-07-23,Matthew Berg,Understand less cell cup never.,and Sons,20208,Samantha Jones,2011-08-10,41,White,Suburban,Lisabury,Northern Cape,No,Blunt force trauma,Other,Yes,Yes,Yes,Melissa Johnson,Partner,No,No,Yes,Discussion who quickly specific skin end.
https://www.ochoa.com/,Cantu and Sons,2020-03-13,Sheryl Nelson,Hotel modern because blood week section.,Group,2948,Donald Mccoy,2019-08-11,95,Black,Urban,Fernandoshire,Gauteng,Yes,Blunt force trauma,Shooting,No,Yes,Yes,Tyler Yang,Family,Yes,No,Yes,Bad huge more friend treatment.
http://becker.com/,Moreno Group,2021-01-10,Christopher Young,Home onto all bank seven.,PLC,15827,Terry Doyle,2020-08-03,69,Black,Urban,West Amanda,Mpumalanga,No,Stabbing,Shooting,Yes,No,No,Michael Norris,Friend,Yes,Yes,Yes,Particular beat whom receive.
http://www.ortiz.net/,Harris-Kane,2012-07-14,Angela Tran,Choose effort group as president activity Congress.,Group,21473,Hailey Johnson,2001-10-01,93,Black,Rural,Reginaldhaven,Western Cape,Yes,Poisoning,Beating,Yes,No,No,James King,Partner,Yes,Yes,Yes,Paper last and total officer same partner.
https://www.taylor.com/,"Little, Jackson and Moore",2018-08-27,Carrie Phillips,Resource itself cost audience able stuff.,PLC,1180,Austin Hall,2009-11-12,89,Asian,Rural,New Lucas,Mpumalanga,Yes,Gunshot,Stabbing,No,Yes,Yes,Colleen Spencer,Partner,No,No,No,Republican ground send hour man forward.
https://mitchell.com/,Nguyen PLC,2016-03-12,Megan Hurley,Will green have kind sport others.,Group,9297,John Castillo,2019-12-04,92,White,Rural,Susanborough,Western Cape,Yes,Blunt force trauma,Shooting,Yes,No,Yes,Jason Griffin,Friend,No,No,Yes,Build their between upon weight network role.
https://www.allen.com/,Pugh-Marshall,2017-12-31,Laura Small,Ten energy purpose play stay.,Inc,31123,Ronald Conway,2013-11-27,65,Asian,Suburban,South Jody,Free State,Yes,Stabbing,Beating,No,Yes,No,Seth Thompson,Stranger,No,Yes,No,Person believe drive everything.
http://phillips-roth.com/,Daniels-Cook,2022-12-30,Melissa Lee,Ten continue best police treatment hair senior.,PLC,29610,Terry Schaefer,2013-11-23,96,Black,Urban,New Ericview,KwaZulu-Natal,No,Stabbing,Beating,No,Yes,Yes,Michael Torres,Unknown,Yes,No,Yes,Cultural middle quite month little hospital each.
http://brown.com/,Dixon LLC,2018-11-18,Amanda Roberts,Probably group become church pressure.,Ltd,42258,Andre Cooper MD,2003-04-17,80,Asian,Urban,North Dennis,Limpopo,No,Blunt force trauma,Stabbing,Yes,Yes,Yes,Derek Cox,Acquaintance,Yes,Yes,No,Pass black area whatever.
https://ryan.com/,Dillon Inc,2012-10-19,Megan Strickland,Music parent husband season hand across wrong.,Inc,35826,Todd Baker,2019-07-20,30,White,Suburban,Port Stevenport,Eastern Cape,No,Stabbing,Beating,No,No,No,Cassie Jackson,Stranger,No,Yes,Yes,Citizen stuff suddenly general would just.
http://www.huffman-fitzgerald.net/,Nelson-Martinez,2013-02-16,Misty Flores,Like become health single better.,Ltd,19970,Anthony Shields,2003-09-03,85,White,Suburban,New Elizabethland,Mpumalanga,No,Strangulation,Beating,Yes,Yes,Yes,Danny Gonzalez,Unknown,No,No,Yes,What best enough person evening second water.
http://www.gutierrez-morales.net/,Banks-Hart,2023-10-20,Jessica Ho,Of direction power line card phone.,Inc,28055,David Martin,2020-09-28,49,Black,Urban,East Ashley,Western Cape,No,Poisoning,Stabbing,Yes,Yes,Yes,Tyler Erickson,Acquaintance,No,Yes,Yes,Start enter result generation machine.
